,file,num_iter,run_time_iter,opt_thres,opt_dist,opt_I,run_time_iter_cumsum,max_opt_I
38,time1672260203,6,"[71.9951, 73.2318, 73.9123, 73.017, 71.0344, 74.0124]","[array([-8.  , -1.6 , -0.08,  2.  ,  8.  ]), array([-8.  , -1.6 ,  0.  ,  1.92,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.38444114, 0.09050183, 0.18544042, 0.33961661]), array([0.37741918, 0.10448184, 0.17059367, 0.34750531]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1300029805724097, 1.1313166554490495, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 71.9951 145.2269 219.1392 292.1562 363.1906 437.203 ],1.132395458711865
39,time1672279721,5,"[73.8827, 73.0399, 73.7469, 73.0006, 74.8606]","[array([-8.  , -1.84, -0.16,  2.16,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37993509, 0.09964436, 0.18550924, 0.33491132]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1237834175898351, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 73.8827 146.9226 220.6695 293.6701 368.5307],1.132395458711865
40,time1672282136,3,"[72.5327, 71.9154, 72.6363]","[array([-8.  , -1.76,  0.  ,  1.92,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.36649836, 0.12556033, 0.15542006, 0.35252125]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1317290238267113, 1.132395458711865, 1.132395458711865]",[ 72.5327 144.4481 217.0844],1.132395458711865
41,time1672266889,8,"[76.0541, 75.1262, 75.7739, 75.5464, 74.7998, 75.9699, 76.3773, 74.6115]","[array([-8.  , -2.24,  0.4 ,  1.6 ,  8.  ]), array([-8.  , -2.  ,  0.16,  1.44,  8.  ]), array([-8.  , -1.92,  0.16,  1.52,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.31362403, 0.23753699, 0.03272506, 0.41611392]), array([0.33152957, 0.20919188, 0.0568042 , 0.40247436]), array([0.3380643 , 0.19333426, 0.07580012, 0.39280132]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1188391786427907, 1.1279484620249063, 1.1294953807144756, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 76.0541 151.1803 226.9542 302.5006 377.3004 453.2703 529.6476 604.2591],1.1323954580933622
42,time1672268720,7,"[76.2568, 75.0571, 77.1434, 76.6237, 77.7732, 79.097, 78.2441]","[array([-8.  , -2.16,  0.32,  1.6 ,  8.  ]), array([-8.  , -1.92,  0.16,  1.52,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.32090828, 0.22276804, 0.04986078, 0.40646289]), array([0.3380643 , 0.19333426, 0.07580012, 0.39280132]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1231503516227548, 1.1294953807144756, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 76.2568 151.3139 228.4573 305.081  382.8542 461.9512 540.1953],1.1323954580933622
43,time1672259099,3,"[71.1015, 71.5101, 72.8704]","[array([-8.  , -1.92,  0.  ,  1.92,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.3574498, 0.1425502, 0.1425502, 0.3574498]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1301895282958214, 1.1324863773074734, 1.1324863773074734]",[ 71.1015 142.6116 215.482 ],1.1324863773074734
44,time1672276482,8,"[73.3747, 72.9321, 72.5977, 73.0041, 72.4937, 72.7622, 73.5703, 72.0218]","[array([-8.  , -2.08,  0.24,  1.44,  8.  ]), array([-8.  , -2.  ,  0.08,  1.44,  8.  ]), array([-8.  , -1.92,  0.08,  1.52,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.32417613, 0.22357024, 0.04163297, 0.41062066]), array([0.33480694, 0.20210024, 0.06546758, 0.39762525]), array([0.34143771, 0.18610014, 0.08437454, 0.38808762]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1258680503220106, 1.1286112556216605, 1.1301525798448186, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 73.3747 146.3068 218.9045 291.9086 364.4023 437.1645 510.7348 582.7566],1.1323954580933622
45,time1672257025,5,"[74.4628, 73.0734, 73.6682, 79.0731, 74.6029]","[array([-8.  , -1.84,  0.24,  1.68,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34354916, 0.17734809, 0.09607892, 0.38302382]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.130433319130671, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 74.4628 147.5362 221.2044 300.2775 374.8804],1.1323954580933622
46,time1672277882,3,"[75.5836, 76.2406, 76.2779]","[array([-8.  , -1.84,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.3593222 , 0.1406788 , 0.14067933, 0.35931967]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1320922655767411, 1.1324863773074734, 1.1324863773074734]",[ 75.5836 151.8242 228.1021],1.1324863773074734
47,time1672278110,3,"[73.5239, 75.3159, 74.9227]","[array([-8.  , -2.08, -0.48,  1.04,  8.  ]), array([-8.  , -2.4 , -1.2 ,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.30473540e-01, 2.39552252e-01, 3.26671300e-07, 4.29973881e-01]), array([3.29965846e-01, 2.46461254e-01, 1.34638897e-08, 4.23572887e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1264501469028745, 1.132141071688584, 1.1321746071349459]",[ 73.5239 148.8398 223.7625],1.1321746071349459
48,time1672266663,3,"[73.0094, 76.1025, 76.227]","[array([-8.  , -0.88,  0.64,  2.32,  8.  ]), array([-8.  , -0.96,  1.2 ,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.32062296e-01, 1.59910166e-08, 2.37732082e-01, 3.30205605e-01]), array([4.23570239e-01, 6.21922267e-09, 2.46458630e-01, 3.29971125e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1245551096232265, 1.1321410736843047, 1.1321746084203959]",[ 73.0094 149.1119 225.3389],1.1321746084203959
49,time1672256271,3,"[76.8191, 74.802, 75.888]","[array([-8.  , -2.4 , -1.2 ,  1.12,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.28006042e-01, 2.53278600e-01, 3.96718048e-09, 4.18715354e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1289433593170028, 1.1321746071349459, 1.1321746071349459]",[ 76.8191 151.6211 227.5091],1.1321746071349459
50,time1672263043,4,"[67.4216, 69.6805, 68.4075, 70.1836]","[array([-8.  , -2.32, -0.8 ,  0.48,  8.  ]), array([-8.  , -2.4 , -1.28,  0.88,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.52689686e-01, 2.05225359e-01, 1.19759940e-08, 4.42084943e-01]), array([3.31598656e-01, 2.42903442e-01, 8.24979001e-09, 4.25497894e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1019165739752785, 1.1317464903366432, 1.1321746071349459, 1.1321746071349459]",[ 67.4216 137.1021 205.5096 275.6932],1.1321746071349459
51,time1672261455,3,"[74.0671, 72.2445, 71.4507]","[array([-8.  , -1.92,  0.16,  1.92,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34867312, 0.15988681, 0.1241213 , 0.36731877]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1296292273361492, 1.1323954580933622, 1.1323954580933622]",[ 74.0671 146.3116 217.7623],1.1323954580933622
52,time1672258587,3,"[73.2807, 73.9523, 73.7192]","[array([-8.  , -1.84, -0.08,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.36377925, 0.1322175 , 0.14888712, 0.35511612]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1319373962578465, 1.132395458711865, 1.132395458711865]",[ 73.2807 147.233  220.9522],1.132395458711865
53,time1672284556,3,"[73.3786, 73.7747, 73.8343]","[array([-8.  , -2.08,  0.  ,  1.92,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.35004735, 0.15557713, 0.13201969, 0.36235582]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1263378561311188, 1.1323954580933622, 1.1323954580933622]",[ 73.3786 147.1533 220.9876],1.1323954580933622
54,time1672274178,3,"[73.4113, 75.1488, 75.0783]","[array([-8.  , -1.76,  0.08,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.35996214, 0.13964019, 0.13927145, 0.36112623]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1322951139799264, 1.1324863773074734, 1.1324863773074734]",[ 73.4113 148.5601 223.6384],1.1324863773074734
55,time1672278981,6,"[73.2334, 73.4707, 72.8501, 74.982, 73.3225, 73.0095]","[array([-8.  , -2.16,  0.08,  1.68,  8.  ]), array([-8.  , -1.92,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.33462869, 0.18992251, 0.0914868 , 0.38396199]), array([0.34610306, 0.17053452, 0.10717324, 0.37618918]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1258985821510534, 1.1314057776272537, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 73.2334 146.7041 219.5542 294.5362 367.8587 440.8682],1.1323954580933622
56,time1672260858,5,"[75.7837, 75.3725, 76.7713, 76.3755, 75.4065]","[array([-8.  , -2.  , -0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34738835, 0.17022096, 0.10683656, 0.37555413]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1305897480452245, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 75.7837 151.1562 227.9275 304.303  379.7095],1.1323954580933622
57,time1672255765,3,"[71.8125, 71.755, 73.5608]","[array([-8.  , -0.96,  0.4 ,  2.16,  8.  ]), array([-8.  , -0.96,  1.2 ,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.32543568e-01, 4.67086660e-08, 2.38753796e-01, 3.28702590e-01]), array([4.23570239e-01, 6.21922267e-09, 2.46458630e-01, 3.29971125e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1249353118715757, 1.1321410736843047, 1.1321746084203959]",[ 71.8125 143.5675 217.1283],1.1321746084203959
58,time1672263528,6,"[69.65, 69.0221, 66.0971, 67.103, 67.3033, 67.7819]","[array([-8.  , -2.08,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.33574569, 0.19194892, 0.08527332, 0.38703206]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1283645021930524, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 69.65   138.6721 204.7692 271.8722 339.1755 406.9574],1.1323954580933622
59,time1672284777,6,"[74.9266, 74.3445, 75.2619, 73.7507, 74.6262, 74.8858]","[array([-8.  , -2.16,  0.24,  1.76,  8.  ]), array([-8.  , -1.92,  0.08,  1.6 ,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.32859989, 0.20064046, 0.08060153, 0.39015812]), array([0.343795  , 0.17804679, 0.0963095 , 0.38184871]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1236987525674178, 1.13095066353943, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 74.9266 149.2711 224.533  298.2837 372.9099 447.7957],1.1323954580933622
60,time1672258808,4,"[71.6479, 72.368, 72.0873, 74.2768]","[array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 71.6479 144.0159 216.1032 290.38  ],1.132395458711865
61,time1672265641,7,"[73.0534, 72.3135, 72.2847, 72.3615, 74.3475, 72.1154, 73.6518]","[array([-8.  , -1.6 , -0.24,  2.08,  8.  ]), array([-8.  , -1.52, -0.08,  1.92,  8.  ]), array([-8.  , -1.6 , -0.08,  1.92,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.39758479, 0.06604948, 0.20799629, 0.32836944]), array([0.38809577, 0.08436537, 0.1860947 , 0.34144416]), array([0.38183634, 0.09632601, 0.17805256, 0.34378509]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1266819899681915, 1.1301525788027478, 1.130950664866146, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 73.0534 145.3669 217.6516 290.0131 364.3606 436.476  510.1278],1.132395458711865
62,time1672261239,3,"[71.7632, 72.0394, 72.0742]","[array([-8.  , -1.12,  0.96,  2.24,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ]), array([-8.  , -0.96,  1.28,  2.4 ,  8.  ])]","[array([4.21640120e-01, 7.28725110e-09, 2.48078305e-01, 3.30281567e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01]), array([4.22971959e-01, 6.38129026e-09, 2.47394182e-01, 3.29633853e-01])]","[1.1284017205126737, 1.1321746084203959, 1.1321746084203959]",[ 71.7632 143.8026 215.8768],1.1321746084203959
63,time1672285440,6,"[72.6527, 71.379, 71.6973, 71.2252, 72.8123, 72.8672]","[array([-8.  , -1.6 , -0.24,  1.84,  8.  ]), array([-8.  , -1.6 , -0.08,  1.92,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.3886353 , 0.0853645 , 0.18445643, 0.34154377]), array([0.38183634, 0.09632601, 0.17805256, 0.34378509]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.129695496018534, 1.130950664866146, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 72.6527 144.0317 215.729  286.9542 359.7665 432.6337],1.132395458711865
64,time1672265420,3,"[73.048, 73.6399, 73.5254]","[array([-8.  , -2.24, -0.48,  0.8 ,  8.  ]), array([-8.  , -2.4 , -1.2 ,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.32915781e-01, 2.31296534e-01, 5.29707754e-08, 4.35787632e-01]), array([3.29965846e-01, 2.46461254e-01, 1.34638897e-08, 4.23572887e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.1198658013705818, 1.132141071688584, 1.1321746071349459]",[ 73.048  146.6879 220.2133],1.1321746071349459
65,time1672263935,3,"[70.6241, 70.1062, 70.0358]","[array([-8.  , -1.92,  0.  ,  1.92,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.3574498, 0.1425502, 0.1425502, 0.3574498]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1301895282958214, 1.1324863773074734, 1.1324863773074734]",[ 70.6241 140.7303 210.7661],1.1324863773074734
66,time1672282354,3,"[75.3239, 74.5562, 73.8077]","[array([-8.  , -2.08,  0.  ,  2.  ,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.3525983 , 0.14992101, 0.13894317, 0.35853751]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.1244368562616622, 1.1323954580933622, 1.1323954580933622]",[ 75.3239 149.8801 223.6878],1.1323954580933622
67,time1672262556,4,"[70.0578, 70.0672, 69.4739, 68.6932]","[array([-8.  , -1.92, -0.08,  2.08,  8.  ]), array([-8.  , -1.76, -0.08,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.36758407, 0.12227633, 0.16495869, 0.34518091]), array([0.36845445, 0.12339853, 0.15528115, 0.35286587]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1260298748023918, 1.132175727719702, 1.132395458711865, 1.132395458711865]",[ 70.0578 140.125  209.5989 278.2921],1.132395458711865
68,time1672272856,5,"[70.9369, 71.56, 72.2254, 73.692, 71.951]","[array([-8.  , -2.08,  0.16,  1.92,  8.  ]), array([-8.  , -1.84,  0.08,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.68,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ]), array([-8.  , -1.84,  0.  ,  1.76,  8.  ])]","[array([0.34060645, 0.17417668, 0.11208956, 0.37312731]), array([0.35059483, 0.1622485 , 0.11356564, 0.37359102]), array([0.35442294, 0.15463431, 0.12165863, 0.36928412]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208]), array([0.35687453, 0.1473735 , 0.13166989, 0.36408208])]","[1.125491165488803, 1.1319212819422826, 1.1321921920662539, 1.1323954580933622, 1.1323954580933622]",[ 70.9369 142.4969 214.7223 288.4143 360.3653],1.1323954580933622
69,time1672281121,5,"[70.9498, 71.5912, 71.5144, 70.521, 70.7571]","[array([-8.  , -1.84, -0.08,  2.24,  8.  ]), array([-8.  , -1.68, -0.08,  1.84,  8.  ]), array([-8.  , -1.68,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ]), array([-8.  , -1.76,  0.  ,  1.84,  8.  ])]","[array([0.37695784, 0.10580308, 0.18076634, 0.33647273]), array([0.37358424, 0.11357682, 0.16224834, 0.3505906 ]), array([0.36927581, 0.12166797, 0.15464186, 0.35441437]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655]), array([0.36406892, 0.13167785, 0.14737667, 0.35687655])]","[1.1210128354771223, 1.1319212828870424, 1.1321921933664452, 1.132395458711865, 1.132395458711865]",[ 70.9498 142.541  214.0554 284.5764 355.3335],1.132395458711865
70,time1672271803,3,"[73.8223, 73.9253, 75.3585]","[array([-8.  , -1.6 ,  0.32,  1.92,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ]), array([-8.  , -1.76,  0.  ,  1.76,  8.  ])]","[array([0.36283962, 0.13278654, 0.14065294, 0.3637209 ]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395]), array([0.36164165, 0.13835742, 0.13835698, 0.36164395])]","[1.1296036369912221, 1.1324863773074734, 1.1324863773074734]",[ 73.8223 147.7476 223.1061],1.1324863773074734
71,time1672266152,4,"[72.3245, 71.8543, 72.4515, 72.5064]","[array([-8.  , -2.  , -0.88,  0.24,  8.  ]), array([-8.  , -2.32, -1.12,  0.88,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.78842261e-01, 1.70377576e-01, 2.40317414e-09, 4.50780161e-01]), array([3.33189126e-01, 2.40030020e-01, 9.27690752e-09, 4.26780845e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.074526359863687, 1.1311095766426167, 1.1321746071349459, 1.1321746071349459]",[ 72.3245 144.1788 216.6303 289.1367],1.1321746071349459
72,time1672277591,4,"[73.1447, 72.3856, 70.6009, 74.1244]","[array([-8.  , -2.32, -0.88,  0.4 ,  8.  ]), array([-8.  , -2.4 , -1.2 ,  0.88,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ]), array([-8.  , -2.4 , -1.28,  0.96,  8.  ])]","[array([3.59092310e-01, 1.97002279e-01, 1.25148081e-08, 4.43905399e-01]), array([3.31947138e-01, 2.42002340e-01, 5.69070395e-09, 4.26050516e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01]), array([3.29636513e-01, 2.47393272e-01, 1.01972942e-08, 4.22970204e-01])]","[1.0953276474653597, 1.131581659024092, 1.1321746071349459, 1.1321746071349459]",[ 73.1447 145.5303 216.1312 290.2556],1.1321746071349459
